gene_id,cancer_cohort,effect_size,effect_size_label,adjusted_p_value,de_score,cancer_association_raw_score,cancer_association_score,cancer_association_availability,clinical_category,clinical_direction,clinical_score,clinical_availability,cross_cancer_cohort_count,cross_cancer_score,cross_cancer_availability,functional_description,pathway_count,final_score,rank,scoring_version
IL4R,TCGA-COAD,-0.6950864403888772,log2_fold_change,2.2729842503990056e-20,0.5399237085407642,0.005751,0.005751,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,interleukin 4 receptor,2,0.38641867713519107,5621,1.0
ATP10B,TCGA-COAD,-0.7035576667235208,log2_fold_change,3.741108846390239e-06,0.5456132410939419,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,ATPase phospholipid transporting 10B (putative),1,0.3864033102734855,5622,1.0
MORF4L2,TCGA-COAD,0.7034988146000316,log2_fold_change,1.0847147140274697e-19,0.5455485873149286,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,mortality factor 4 like 2,1,0.38638714682873215,5623,1.0
ASB4,TCGA-COAD,0.7030788845301039,log2_fold_change,6.244242668343718e-07,0.5454839335359152,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,ankyrin repeat and SOCS box containing 4,2,0.3863709833839788,5624,1.0
MRPL20,TCGA-COAD,0.1239531383250884,log2_fold_change,0.0184574350903144,0.04014999676731105,0.00518,0.00518,available,potential prognostic - favorable,favorable,0.5,available,3,1.0,available,mitochondrial ribosomal protein L20,4,0.38633249919182777,5625,1.0
TRIM6,TCGA-COAD,-0.6971989339928362,log2_fold_change,1.969837926897314e-05,0.5415400530160988,0.0037,0.0037,available,,,0.0,no_support,3,1.0,available,tripartite motif containing 6,1,0.3863100132540247,5626,1.0
RFC2,TCGA-COAD,0.702787591676616,log2_fold_change,2.4227673226880418e-15,0.5452253184198617,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,replication factor C subunit 2,23,0.3863063296049654,5627,1.0
TADA2B,TCGA-COAD,-0.7026604809824342,log2_fold_change,1.739812739086158e-38,0.5450960108618349,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,transcriptional adaptor 2B,2,0.38627400271545875,5628,1.0
RAI1,TCGA-COAD,0.7025898516118048,log2_fold_change,2.7698456623366205e-10,0.5449667033038081,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,retinoic acid induced 1,2,0.38624167582595204,5629,1.0
DNMT3A,TCGA-COAD,0.3571021831826702,log2_fold_change,3.883176150293329e-07,0.26508049395487165,0.279823,0.279823,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,DNA methyltransferase 3 alpha,6,0.3862258734887179,5630,1.0
ENDOU,TCGA-COAD,-0.7025867815111715,log2_fold_change,4.939686351615416e-05,0.5449020495247947,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,"endonuclease, poly(U) specific",0,0.3862255123811987,5631,1.0
SRXN1,TCGA-COAD,0.702518352379327,log2_fold_change,7.213535871482652e-16,0.5448373957457814,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,sulfiredoxin 1,1,0.3862093489364453,5632,1.0
PNMA3,TCGA-COAD,-0.7024980897151634,log2_fold_change,2.645608731824233e-06,0.544772741966768,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,PNMA family member 3,0,0.386193185491692,5633,1.0
C11orf90,TCGA-COAD,-0.7022160668599691,log2_fold_change,5.23811011201367e-05,0.5446434344087412,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.3861608586021853,5634,1.0
ARHGEF12,TCGA-COAD,-0.3590271362783568,log2_fold_change,7.400621709417127e-08,0.2670847611042865,0.277519,0.277519,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,Rho guanine nucleotide exchange factor 12,7,0.38615094027607166,5635,1.0
PROZ,TCGA-COAD,0.7020537097049291,log2_fold_change,1.2338150023428742e-06,0.5445141268507144,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,"protein Z, vitamin K dependent plasma glycoprotein",4,0.3861285317126786,5636,1.0
DCLRE1A,TCGA-COAD,0.7020216186252766,log2_fold_change,5.8325785516031804e-21,0.544449473071701,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,DNA cross-link repair 1A,1,0.3861123682679253,5637,1.0
LOC151009,TCGA-COAD,0.7017435613167322,log2_fold_change,3.1473223045660246e-08,0.5443201655136742,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.38608004137841856,5638,1.0
NACC2,TCGA-COAD,-0.7016469298993693,log2_fold_change,8.029779926825877e-07,0.5442555117346609,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,NACC family member 2,0,0.38606387793366526,5639,1.0
BAHD1,TCGA-COAD,-0.7015720279720288,log2_fold_change,1.7301777371645505e-11,0.5441908579556475,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,bromo adjacent homology domain containing 1,0,0.38604771448891184,5640,1.0
FAT2,TCGA-COAD,-0.7015032236056626,log2_fold_change,3.430796751429274e-06,0.5441262041766342,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,FAT atypical cadherin 2,0,0.38603155104415854,5641,1.0
TLN1,TCGA-COAD,-0.6859619051680035,log2_fold_change,2.436901030218259e-06,0.5341048684295597,0.009908,0.009908,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,talin 1,15,0.38600321710738994,5642,1.0
CALHM3,TCGA-COAD,0.7013585621695377,log2_fold_change,1.243778322357228e-09,0.5439968966186074,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,calcium homeostasis modulator 3,2,0.3859992241546518,5643,1.0
ATP5G3,TCGA-COAD,-0.7012689152311093,log2_fold_change,5.076594636861461e-18,0.543932242839594,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.3859830607098985,5644,1.0
ALDOC,TCGA-COAD,0.6989315026436955,log2_fold_change,9.45912300882526e-06,0.5424452059222862,0.00148,0.00148,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,"aldolase, fructose-bisphosphate C",3,0.3859813014805715,5645,1.0
MED11,TCGA-COAD,-0.7012069162544776,log2_fold_change,2.3400670200280398e-22,0.5438675890605806,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,mediator complex subunit 11,3,0.38596689726514516,5646,1.0
C2orf24,TCGA-COAD,-0.7010557052703383,log2_fold_change,2.999368930742361e-18,0.5437382815025539,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.3859345703756385,5647,1.0
ATP9B,TCGA-COAD,-0.7009369947126043,log2_fold_change,1.4703611982219585e-30,0.5436736277235404,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,ATPase phospholipid transporting 9B,1,0.3859184069308851,5648,1.0
GRSF1,TCGA-COAD,0.1223599096025918,log2_fold_change,0.0001582111942555,0.03885692118704338,0.00479,0.00479,available,potential prognostic - favorable,favorable,0.5,available,3,1.0,available,G-rich RNA sequence binding factor 1,2,0.38591173029676085,5649,1.0
MBP,TCGA-COAD,-0.7008368326795136,log2_fold_change,2.223203069599817e-23,0.543608973944527,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,myelin basic protein,1,0.3859022434861318,5650,1.0
RGPD5,TCGA-COAD,-0.7006570782875663,log2_fold_change,0.0001115748376044,0.5435443201655137,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,RANBP2 like and GRIP domain containing 5,0,0.3858860800413784,5651,1.0
LSM14B,TCGA-COAD,0.7006174995735979,log2_fold_change,3.04466974130782e-31,0.5434796663865002,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,LSM family member 14B,0,0.38586991659662506,5652,1.0
SGCB,TCGA-COAD,-0.7004888708852128,log2_fold_change,2.0732007134932145e-11,0.5433503588284735,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,sarcoglycan beta,1,0.38583758970711834,5653,1.0
RIF1,TCGA-COAD,0.661193143441924,log2_fold_change,3.263784611686441e-13,0.5174241934441068,0.025902,0.025902,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,replication timing regulatory factor 1,1,0.38583154836102673,5654,1.0
ENAM,TCGA-COAD,-0.7004691284325432,log2_fold_change,3.7766049345970632e-06,0.5432857050494602,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,enamelin,2,0.38582142626236504,5655,1.0
DCTN1,TCGA-COAD,-0.4493445761555517,log2_fold_change,7.462767243499727e-14,0.354690631667421,0.188569,0.188569,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,dynactin subunit 1,14,0.38581490791685524,5656,1.0
ACLY,TCGA-COAD,0.6889322531127409,log2_fold_change,1.5011637411943067e-20,0.535850520462921,0.0074,0.0074,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,ATP citrate lyase,3,0.38581263011573025,5657,1.0
NOTCH4,TCGA-COAD,0.6270758314855893,log2_fold_change,1.7703980872452877e-05,0.4949893321264628,0.048236,0.048236,available,,,0.0,no_support,3,1.0,available,notch receptor 4,8,0.3858063330316157,5658,1.0
KIAA1012,TCGA-COAD,-0.7003277502984808,log2_fold_change,1.2174815346393935e-41,0.5432210512704467,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.3858052628176117,5659,1.0
C12orf63,TCGA-COAD,-0.700260028995395,log2_fold_change,1.0852574514212295e-09,0.54309174371242,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.385772935928105,5660,1.0
GSG1,TCGA-COAD,-0.7002364574449942,log2_fold_change,0.0001484325752833,0.5430270899334066,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,germ cell associated 1,0,0.38575677248335166,5661,1.0
RPUSD1,TCGA-COAD,0.700108664506228,log2_fold_change,1.0514411362796932e-22,0.5429624361543932,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,RNA pseudouridine synthase domain containing 1,0,0.3857406090385983,5662,1.0
EOMES,TCGA-COAD,-0.6999762749445679,log2_fold_change,0.0004815235110891,0.5428977823753799,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,eomesodermin,5,0.385724445593845,5663,1.0
FADS3,TCGA-COAD,0.699909790209789,log2_fold_change,3.675763456944584e-10,0.5428331285963665,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,fatty acid desaturase 3,0,0.3857082821490916,5664,1.0
FBXL3,TCGA-COAD,-0.6992448831656155,log2_fold_change,4.9737322829397184e-21,0.5426391672593263,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,F-box and leucine rich repeat protein 3,4,0.38565979181483157,5665,1.0
TPMT,TCGA-COAD,-0.687743748933995,log2_fold_change,2.021497932135819e-11,0.5352039826727872,0.0074,0.0074,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,thiopurine S-methyltransferase,3,0.3856509956681968,5666,1.0
CASP2,TCGA-COAD,0.6889576923076941,log2_fold_change,3.1950880744977214e-19,0.5359151742419345,0.006517,0.006517,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,caspase 2,3,0.3856080435604836,5667,1.0
ANP32E,TCGA-COAD,0.6914747057820225,log2_fold_change,6.216906736506783e-16,0.5377901338333225,0.00444,0.00444,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,acidic nuclear phosphoprotein 32 family member E,0,0.38555753345833066,5668,1.0
WNT10B,TCGA-COAD,-0.6906366535903117,log2_fold_change,2.691130362071859e-05,0.537014288485162,0.00518,0.00518,available,,,0.0,no_support,3,1.0,available,Wnt family member 10B,3,0.38554857212129046,5669,1.0
CCDC137,TCGA-COAD,0.6982656660412747,log2_fold_change,1.1781224781224695e-34,0.5419926294691925,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,coiled-coil domain containing 137,0,0.3854981573672981,5670,1.0
NUMB,TCGA-COAD,-0.6820725055432391,log2_fold_change,2.465274000990765e-29,0.5315187172690243,0.010361,0.010361,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,NUMB endocytic adaptor protein,5,0.3854699293172561,5671,1.0
LUZP1,TCGA-COAD,-0.6979353402694866,log2_fold_change,1.5823820790570846e-14,0.5418633219111657,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,leucine zipper protein 1,0,0.3854658304777914,5672,1.0
COL13A1,TCGA-COAD,-0.6977414122462902,log2_fold_change,1.8462501075881928e-06,0.541734014353139,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,collagen type XIII alpha 1 chain,4,0.38543350358828476,5673,1.0
PPARA,TCGA-COAD,-0.6206224543748924,log2_fold_change,9.545087243423413e-14,0.4903342600374992,0.051377,0.051377,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,peroxisome proliferator activated receptor alpha,13,0.3854278150093748,5674,1.0
HERC2P2,TCGA-COAD,0.6977208425720622,log2_fold_change,2.840996685041078e-06,0.5416693605741255,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,HERC2 pseudogene 2,0,0.38541734014353135,5675,1.0
DTX4,TCGA-COAD,-0.6972040337711061,log2_fold_change,1.2127949015907325e-08,0.5416047067951122,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,deltex E3 ubiquitin ligase 4,4,0.38540117669877805,5676,1.0
NFE2L1,TCGA-COAD,-0.6951203479447425,log2_fold_change,2.2417597654602625e-23,0.5401176698778044,0.00148,0.00148,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,NFE2 like bZIP transcription factor 1,0,0.3853994174694511,5677,1.0
PTMA,TCGA-COAD,0.6937391096708136,log2_fold_change,1.4386388123715842e-22,0.5392771707506304,0.00222,0.00222,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,prothymosin alpha,0,0.3853742926876576,5678,1.0
SLC6A7,TCGA-COAD,-0.6970225822957516,log2_fold_change,0.000485379464718,0.5414753992370854,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,solute carrier family 6 member 7,2,0.38536884980927133,5679,1.0
FAM101B,TCGA-COAD,-0.6968548524646065,log2_fold_change,1.0033083987440447e-10,0.5412814379000452,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.3853203594750113,5680,1.0
FYCO1,TCGA-COAD,-0.6968463414634165,log2_fold_change,9.64756624946127e-07,0.5412167841210319,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,FYVE and coiled-coil domain autophagy adaptor 1,0,0.385304196030258,5681,1.0
ID2B,TCGA-COAD,-0.6962058843595433,log2_fold_change,6.876257237947441e-09,0.5408288614469515,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,inhibitor of DNA binding 2B (pseudogene),0,0.38520721536173785,5682,1.0
MAVS,TCGA-COAD,-0.683629967593383,log2_fold_change,6.023585461005908e-12,0.5323592163961983,0.008326,0.008326,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,mitochondrial antiviral signaling protein,12,0.3851713040990496,5683,1.0
GPR15,TCGA-COAD,-4.826390516800271,log2_fold_change,9.598530204224489e-36,0.9924355078554341,0.048042,0.048042,available,,,0.0,no_support,2,0.5,available,G protein-coupled receptor 15,1,0.3851193769638585,5684,1.0
PCSK4,TCGA-COAD,0.695501193928024,log2_fold_change,1.5902209999620338e-06,0.5404409387728712,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,proprotein convertase subtilisin/kexin type 4,0,0.3851102346932178,5685,1.0
MANF,TCGA-COAD,0.6535760702711908,log2_fold_change,6.291840845861913e-10,0.5119932760069826,0.028407,0.028407,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,mesencephalic astrocyte derived neurotrophic factor,1,0.38510006900174565,5686,1.0
CSAG1,TCGA-COAD,0.6954391011427596,log2_fold_change,7.626284635109391e-09,0.5403762849938579,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,chondrosarcoma associated gene 1,0,0.3850940712484645,5687,1.0
HRH4,TCGA-COAD,-0.6953544687020294,log2_fold_change,4.7646852704679065e-06,0.5403116312148445,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,histamine receptor H4,2,0.3850779078037111,5688,1.0
EID1,TCGA-COAD,-0.6952690687361418,log2_fold_change,2.4731424309248365e-10,0.5402469774358312,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,EP300 interacting inhibitor of differentiation 1,0,0.3850617443589578,5689,1.0
KCND2,TCGA-COAD,-0.6952159218829941,log2_fold_change,0.0005759012712888,0.5401823236568177,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,potassium voltage-gated channel subfamily D member 2,2,0.38504558091420443,5690,1.0
AXIN1,TCGA-COAD,0.3549431349138672,log2_fold_change,4.828447065813773e-07,0.26262365035236307,0.277519,0.277519,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,axin 1,17,0.38503566258809074,5691,1.0
NDUFA6,TCGA-COAD,-0.6951180709534377,log2_fold_change,1.3664306339773672e-17,0.540053016098791,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,NADH:ubiquinone oxidoreductase subunit A6,2,0.38501325402469777,5692,1.0
CDH11,TCGA-COAD,1.1473732730683963,log2_fold_change,8.324824780015253e-21,0.7371823883105968,0.302817,0.302817,available,unprognostic - unfavorable,unfavorable,0.0,available,2,0.5,available,cadherin 11,6,0.3849998470776492,5693,1.0
GATA1,TCGA-COAD,-1.2237709107965205,log2_fold_change,2.152453377858733e-12,0.7607163638714682,0.27923,0.27923,available,,,0.0,no_support,2,0.5,available,GATA binding protein 1,3,0.384986590967867,5694,1.0
NSUN6,TCGA-COAD,0.633219461026779,log2_fold_change,1.580013510377441e-23,0.49815736729811855,0.041739,0.041739,available,potential prognostic - unfavorable,unfavorable,0.5,available,2,0.5,available,NOP2/Sun RNA methyltransferase 6,1,0.38497409182452963,5695,1.0
RNF19B,TCGA-COAD,-0.6950650605492061,log2_fold_change,1.8121411190653635e-10,0.5398590547617508,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,ring finger protein 19B,2,0.3849647636904377,5696,1.0
IL1RL2,TCGA-COAD,0.6949500255841721,log2_fold_change,4.235503396068019e-05,0.539729747203724,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.38493243680093103,5697,1.0
ABCD4,TCGA-COAD,-0.6949300272897805,log2_fold_change,2.760174213558204e-15,0.5396650934247107,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,ATP binding cassette subfamily D member 4,3,0.3849162733561777,5698,1.0
CDC42EP4,TCGA-COAD,-0.6948624680197835,log2_fold_change,3.2204753552231067e-19,0.5396004396456973,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,CDC42 effector protein 4,4,0.3849001099114243,5699,1.0
PTDSS1,TCGA-COAD,0.6948485075899686,log2_fold_change,2.272749021447341e-29,0.5395357858666839,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,phosphatidylserine synthase 1,1,0.384883946466671,5700,1.0
ZNF747,TCGA-COAD,-0.694630419580422,log2_fold_change,4.270280711356481e-42,0.5394711320876705,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,zinc finger protein 747,1,0.3848677830219176,5701,1.0
PPP1R12C,TCGA-COAD,-0.6939649752686332,log2_fold_change,5.3604077238542765e-09,0.5393418245296437,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,protein phosphatase 1 regulatory subunit 12C,0,0.38483545613241094,5702,1.0
CTPS2,TCGA-COAD,0.6936162118369449,log2_fold_change,6.578511483801861e-34,0.539212516971617,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,CTP synthase 2,1,0.3848031292429043,5703,1.0
