gene_id,cancer_cohort,effect_size,effect_size_label,adjusted_p_value,de_score,cancer_association_raw_score,cancer_association_score,cancer_association_availability,clinical_category,clinical_direction,clinical_score,clinical_availability,cross_cancer_cohort_count,cross_cancer_score,cross_cancer_availability,functional_description,pathway_count,final_score,rank,scoring_version
PRDM5,TCGA-LUAD,-1.5005301299983538,log2_fold_change,5.822284503697259e-60,0.8424204616344354,0.07751,0.07751,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,PR/SET domain 5,0,0.47998261540860887,1864,1.0
FUT3,TCGA-LUAD,1.925830709231529,log2_fold_change,1.7490042416267657e-43,0.9003119151590767,0.019575,0.019575,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,fucosyltransferase 3 (Lewis blood group),2,0.4799717287897692,1865,1.0
PGAM1,TCGA-LUAD,0.4390827250287987,log2_fold_change,1.595635987730401e-13,0.39276356830941983,0.02709,0.02709,available,validated prognostic - unfavorable,unfavorable,1.0,available,2,0.5,available,phosphoglycerate mutase 1,3,0.47996339207735494,1866,1.0
KLRF1,TCGA-LUAD,-1.9621931940102024,log2_fold_change,6.590666767730325e-19,0.9033686837180287,0.016465,0.016465,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,killer cell lectin like receptor F1,1,0.47995842092950713,1867,1.0
CCNE2,TCGA-LUAD,2.0387555866381444,log2_fold_change,8.59810000865568e-53,0.9112913287585777,0.00849,0.00849,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,cyclin E2,11,0.4799453321896444,1868,1.0
ST6GALNAC2,TCGA-LUAD,-2.1304393220339,log2_fold_change,2.0773379929220445e-57,0.9197130380536495,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 2",5,0.47992825951341234,1869,1.0
GPR109A,TCGA-LUAD,-2.1291354253743604,log2_fold_change,8.080161441498724e-33,0.9196506550218341,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.4799126637554585,1870,1.0
DENND2A,TCGA-LUAD,-2.085765071581376,log2_fold_change,1.1339868288612443e-47,0.9157205240174673,0.0037,0.0037,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,DENN domain containing 2A,1,0.47985513100436683,1871,1.0
LRCH2,TCGA-LUAD,-1.9860036267895325,log2_fold_change,6.492249270943488e-58,0.9052401746724891,0.014176,0.014176,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,leucine rich repeats and calponin homology domain containing 2,0,0.47985404366812223,1872,1.0
PALB2,TCGA-LUAD,0.7925323119960508,log2_fold_change,2.2543150613396354e-25,0.6397379912663755,0.279641,0.279641,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,partner and localizer of BRCA2,10,0.47984474781659386,1873,1.0
LAMC3,TCGA-LUAD,-2.0355199934178057,log2_fold_change,1.6772610005764502e-28,0.9105427323767935,0.00874,0.00874,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,laminin subunit gamma 3,7,0.47982068309419834,1874,1.0
KCNQ3,TCGA-LUAD,2.093950024683232,log2_fold_change,7.643010783599501e-21,0.9165315034310667,0.002636,0.002636,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,potassium voltage-gated channel subfamily Q member 3,2,0.47979187585776667,1875,1.0
LPHN2,TCGA-LUAD,-2.121840756952441,log2_fold_change,1.9069183764905043e-32,0.9191515907673113,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.47978789769182784,1876,1.0
GFRA2,TCGA-LUAD,-2.120954398551916,log2_fold_change,5.153602669816808e-38,0.919089207735496,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,GDNF family receptor alpha 2,3,0.479772301933874,1877,1.0
P2RY1,TCGA-LUAD,-1.984000315945368,log2_fold_change,3.4668316428420493e-35,0.9049906425452277,0.014009,0.014009,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,purinergic receptor P2Y1,3,0.4797499106363069,1878,1.0
LPHN3,TCGA-LUAD,-2.120186773078821,log2_fold_change,1.6933472585844203e-27,0.9189644416718653,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.4797411104179663,1879,1.0
C1orf186,TCGA-LUAD,-2.1147660161263797,log2_fold_change,1.0380326266090182e-31,0.9184653774173425,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.47961634435433564,1880,1.0
GNB1L,TCGA-LUAD,0.4673934869178886,log2_fold_change,4.377189179702579e-09,0.4181534622582658,0.0,0.0,no_support,potential prognostic - unfavorable,unfavorable,0.5,available,3,1.0,available,G protein subunit beta 1 like,0,0.4795383655645664,1881,1.0
AMOTL1,TCGA-LUAD,-2.021579062037194,log2_fold_change,4.70487120194306e-62,0.9087960074859638,0.009236,0.009236,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,angiomotin like 1,1,0.47950800187149095,1882,1.0
SLC11A1,TCGA-LUAD,-2.110685239427349,log2_fold_change,1.5375466824403032e-31,0.918028696194635,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,solute carrier family 11 member 1,4,0.4795071740486587,1883,1.0
C19orf26,TCGA-LUAD,2.109712749712029,log2_fold_change,3.1030362573889925e-17,0.9179663131628197,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.47949157829070493,1884,1.0
SOHLH2,TCGA-LUAD,2.108005239427349,log2_fold_change,1.478504652238878e-25,0.9179039301310044,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,spermatogenesis and oogenesis specific basic helix-loop-helix 2,0,0.4794759825327511,1885,1.0
C5orf38,TCGA-LUAD,-2.107262089846963,log2_fold_change,4.64295885273589e-52,0.917841547099189,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.47946038677479724,1886,1.0
LMOD1,TCGA-LUAD,-2.023021178212936,log2_fold_change,8.58317527850434e-31,0.9089831565814098,0.008706,0.008706,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,leiomodin 1,1,0.47942228914535245,1887,1.0
PDE2A,TCGA-LUAD,-1.9826003422741487,log2_fold_change,1.9815552785853128e-26,0.904865876481597,0.012766,0.012766,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,phosphodiesterase 2A,2,0.47940796912039924,1888,1.0
GNA11,TCGA-LUAD,-0.791175662333389,log2_fold_change,1.9065287893883158e-25,0.6388022457891454,0.278768,0.278768,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,G protein subunit alpha 11,11,0.47939256144728637,1889,1.0
ABLIM3,TCGA-LUAD,-1.9320590488728009,log2_fold_change,6.907002029119812e-57,0.9008109794135996,0.0166,0.0166,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,actin binding LIM protein family member 3,1,0.47935274485339985,1890,1.0
ADCY4,TCGA-LUAD,-2.0211356096758277,log2_fold_change,3.292817409406841e-31,0.9086712414223331,0.008527,0.008527,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,adenylate cyclase 4,14,0.4792995603555833,1891,1.0
PACSIN1,TCGA-LUAD,2.079527862432121,log2_fold_change,1.4475873405182254e-19,0.9150966936993138,0.001947,0.001947,available,,,0.0,no_support,3,1.0,available,protein kinase C and casein kinase substrate in neurons 1,1,0.47926092342482846,1892,1.0
ADARB1,TCGA-LUAD,-1.874965848280404,log2_fold_change,2.5604969185731152e-31,0.8941983780411727,0.022829,0.022829,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,adenosine deaminase RNA specific B1,2,0.47925684451029316,1893,1.0
PES1,TCGA-LUAD,0.4621658746091821,log2_fold_change,1.4014911693771627e-28,0.41328758577666874,0.0037,0.0037,available,potential prognostic - unfavorable,unfavorable,0.5,available,3,1.0,available,pescadillo ribosomal biogenesis factor 1,1,0.4792468964441672,1894,1.0
C21orf34,TCGA-LUAD,-2.1015735494487413,log2_fold_change,5.549801792889721e-55,0.9169681846537742,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.47924204616344357,1895,1.0
C5orf23,TCGA-LUAD,-2.1010588645713355,log2_fold_change,2.1024396022933718e-27,0.9169058016219588,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.4792264504054897,1896,1.0
NOTCH4,TCGA-LUAD,-1.882049712028964,log2_fold_change,5.4206474408039396e-30,0.894946974422957,0.021922,0.021922,available,,,0.0,no_support,3,1.0,available,notch receptor 4,8,0.47921724360573925,1897,1.0
NHSL1,TCGA-LUAD,-1.9954461477702807,log2_fold_change,2.1975603977220315e-49,0.9063006862133499,0.010555,0.010555,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,NHS like 1,0,0.4792139215533375,1898,1.0
CST2,TCGA-LUAD,2.02742613460589,log2_fold_change,3.2440566615433053e-12,0.9093574547723019,0.0074,0.0074,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,cystatin SA,0,0.47918936369307547,1899,1.0
CCL24,TCGA-LUAD,-2.0265965805496133,log2_fold_change,5.202580617885211e-10,0.9092326887086712,0.0074,0.0074,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,C-C motif chemokine ligand 24,0,0.47915817217716783,1900,1.0
ECE2,TCGA-LUAD,1.9917449761395425,log2_fold_change,8.632843117573297e-34,0.9059263880224578,0.010525,0.010525,available,,,0.0,no_support,3,1.0,available,endothelin converting enzyme 2,1,0.47911284700561446,1901,1.0
GYLTL1B,TCGA-LUAD,2.0928464538423563,log2_fold_change,8.89305723368855e-61,0.916406737367436,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.479101684341859,1902,1.0
PPP1R14A,TCGA-LUAD,-2.054268546980418,log2_fold_change,1.6478120864875504e-34,0.9128509045539613,0.003551,0.003551,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,protein phosphatase 1 regulatory inhibitor subunit 14A,1,0.4791004761384903,1903,1.0
SLC17A9,TCGA-LUAD,2.0654171433272985,log2_fold_change,4.4122368106393593e-29,0.9141609482220836,0.00222,0.00222,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,solute carrier family 17 member 9,0,0.47909523705552093,1904,1.0
SRL,TCGA-LUAD,-2.091814089188744,log2_fold_change,4.876037504039223e-32,0.9162819713038054,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,sarcalumenin,0,0.4790704928259514,1905,1.0
LRP2BP,TCGA-LUAD,-2.090023830837584,log2_fold_change,8.61494870052091e-34,0.9161572052401746,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,LRP2 binding protein,0,0.4790393013100437,1906,1.0
TLL1,TCGA-LUAD,-1.970542780977456,log2_fold_change,1.4305698627664427e-26,0.9038677479725514,0.012203,0.012203,available,,,0.0,no_support,3,1.0,available,tolloid like 1,4,0.47901768699313785,1907,1.0
AQP9,TCGA-LUAD,-2.037907622182,log2_fold_change,3.2572876089135542e-24,0.9111041796631316,0.004952,0.004952,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,aquaporin 9,2,0.4790140449157829,1908,1.0
RICH2,TCGA-LUAD,-2.08928862925786,log2_fold_change,7.29505230469661e-91,0.916032439176544,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.479008109794136,1909,1.0
SLC25A42,TCGA-LUAD,-0.4635346914596017,log2_fold_change,7.338549849667682e-11,0.41447286338116035,0.00148,0.00148,available,potential prognostic - favorable,favorable,0.5,available,3,1.0,available,solute carrier family 25 member 42,1,0.47898821584529006,1910,1.0
ZNF423,TCGA-LUAD,-2.048311594536777,log2_fold_change,5.918626514147706e-38,0.9120399251403618,0.003873,0.003873,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,zinc finger protein 423,1,0.47897823128509043,1911,1.0
SYNM,TCGA-LUAD,-1.9754036695738044,log2_fold_change,8.708958300290676e-33,0.9041172800998128,0.011639,0.011639,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,synemin,0,0.4789390700249532,1912,1.0
KIF26A,TCGA-LUAD,-2.0856053315780807,log2_fold_change,5.290212912066233e-34,0.9156581409856519,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,kinesin family member 26A,4,0.478914535246413,1913,1.0
SNHG3,TCGA-LUAD,1.4322782820470623,log2_fold_change,2.3422214831649376e-22,0.8316281971303805,0.083798,0.083798,available,,,0.0,no_support,3,1.0,available,small nucleolar RNA host gene 3,0,0.47885654928259513,1914,1.0
C8orf73,TCGA-LUAD,2.081942800724041,log2_fold_change,6.093393497896225e-45,0.9154086088583905,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.47885215221459765,1915,1.0
SEMA3D,TCGA-LUAD,-1.9764918216225107,log2_fold_change,3.92527874205424e-34,0.9043668122270743,0.011018,0.011018,available,,,0.0,no_support,3,1.0,available,semaphorin 3D,0,0.47884620305676856,1916,1.0
SPATA18,TCGA-LUAD,-2.0138408260654925,log2_fold_change,9.690787875015868e-17,0.907922645040549,0.00738,0.00738,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,spermatogenesis associated 18,0,0.47882566126013726,1917,1.0
TYRP1,TCGA-LUAD,-1.959917357248643,log2_fold_change,4.287597582585949e-23,0.903056768558952,0.012026,0.012026,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,tyrosinase related protein 1,2,0.478770692139738,1918,1.0
FAM53B,TCGA-LUAD,-0.8083763040974166,log2_fold_change,1.8810601207192992e-21,0.6462882096069869,0.268768,0.268768,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,family with sequence similarity 53 member B,0,0.4787640524017467,1919,1.0
CCDC81,TCGA-LUAD,-2.079463567549777,log2_fold_change,5.3477092029954337e-11,0.9150343106674984,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,coiled-coil domain containing 81,0,0.4787585776668746,1920,1.0
FAM134B,TCGA-LUAD,-2.078061421754155,log2_fold_change,1.547843611987862e-48,0.9149719276356831,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.4787429819089208,1921,1.0
PAQR5,TCGA-LUAD,-1.9781374526904736,log2_fold_change,5.2707012612522675e-64,0.9045539613225203,0.010257,0.010257,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,progestin and adipoQ receptor family member 5,0,0.4787027403306301,1922,1.0
ARMC4,TCGA-LUAD,-2.072203050847457,log2_fold_change,1.4121520516000792e-08,0.9147847785402371,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.4786961946350593,1923,1.0
BPIL1,TCGA-LUAD,2.067673964127036,log2_fold_change,1.8022807705130077e-08,0.9147223955084217,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.47868059887710546,1924,1.0
MYL9,TCGA-LUAD,-1.8648465821951632,log2_fold_change,3.1603305323888246e-54,0.8929507174048659,0.02175,0.02175,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,myosin light chain 9,8,0.4786751793512165,1925,1.0
DNAH14,TCGA-LUAD,1.9767134309692285,log2_fold_change,6.411409896227647e-50,0.9044915782907049,0.010153,0.010153,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,dynein axonemal heavy chain 14,0,0.4786611445726762,1926,1.0
RNF128,TCGA-LUAD,-1.7282237551423378,log2_fold_change,5.507041425585911e-44,0.8752963194011228,0.039182,0.039182,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,ring finger protein 128,2,0.4786195798502807,1927,1.0
C1QTNF2,TCGA-LUAD,-2.0661620437715973,log2_fold_change,1.6347092872261828e-34,0.914410480349345,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,C1q and TNF related 2,0,0.47860262008733623,1928,1.0
HOXC9,TCGA-LUAD,1.9539446733585648,log2_fold_change,3.2475094354781146e-18,0.9024329382407985,0.011841,0.011841,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,homeobox C9,0,0.4785684845601996,1929,1.0
MUSTN1,TCGA-LUAD,-2.0532749909494816,log2_fold_change,6.277994066440935e-33,0.912788521522146,0.00148,0.00148,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,"musculoskeletal, embryonic nuclear protein 1",0,0.4785671303805365,1930,1.0
MESP2,TCGA-LUAD,2.065667766990291,log2_fold_change,1.1737338813936886e-27,0.914223331253899,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,mesoderm posterior bHLH transcription factor 2,1,0.47855583281347475,1931,1.0
GPBAR1,TCGA-LUAD,-2.051606697383577,log2_fold_change,5.596545421428223e-37,0.9126013724266999,0.00148,0.00148,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,G protein-coupled bile acid receptor 1,2,0.478520343106675,1932,1.0
NKAPL,TCGA-LUAD,-2.0043213987164723,log2_fold_change,3.1555639668638946e-44,0.9066749844042421,0.0074,0.0074,available,,,0.0,no_support,3,1.0,available,NFKB activating protein like,0,0.4785187461010605,1933,1.0
SLC25A10,TCGA-LUAD,2.037503488563435,log2_fold_change,4.291069607068142e-58,0.9110417966313162,0.00296,0.00296,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,solute carrier family 25 member 10,2,0.4785004491578291,1934,1.0
LPAR6,TCGA-LUAD,-0.4412722626295871,log2_fold_change,5.850661073924407e-07,0.3946974422956956,0.019293,0.019293,available,potential prognostic - favorable,favorable,0.5,available,3,1.0,available,lysophosphatidic acid receptor 6,2,0.4784976105739239,1935,1.0
NTN4,TCGA-LUAD,-1.9580611058087865,log2_fold_change,4.818868934694098e-58,0.902869619463506,0.010879,0.010879,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,netrin 4,2,0.47843715486587646,1936,1.0
LOH3CR2A,TCGA-LUAD,-2.061702369590259,log2_fold_change,1.1574476425115607e-32,0.9135995009357455,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.47839987523393634,1937,1.0
CCDC42B,TCGA-LUAD,-2.0602922922494646,log2_fold_change,4.908940451468127e-08,0.9134123518402995,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.47835308796007486,1938,1.0
CCDC33,TCGA-LUAD,-2.058836922823762,log2_fold_change,7.991026325826869e-08,0.9132875857766688,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,coiled-coil domain containing 33,0,0.4783218964441672,1939,1.0
OSBPL6,TCGA-LUAD,-1.976527641928583,log2_fold_change,3.7653712094302855e-24,0.9044291952588895,0.008843,0.008843,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,oxysterol binding protein like 6,1,0.4783180488147224,1940,1.0
VPREB3,TCGA-LUAD,2.0583552114530197,log2_fold_change,2.892929114587083e-12,0.913162819713038,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,V-set pre-B cell surrogate light chain 3,1,0.47829070492825954,1941,1.0
CKMT1B,TCGA-LUAD,1.9887392825407284,log2_fold_change,2.8239285245564127e-19,0.9055520898315658,0.0074,0.0074,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,"creatine kinase, mitochondrial 1B",1,0.47823802245789143,1942,1.0
PRKCE,TCGA-LUAD,-2.0136067335856502,log2_fold_change,1.8343455214678115e-36,0.9078602620087336,0.004915,0.004915,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,protein kinase C epsilon,5,0.47819381550218343,1943,1.0
XKRX,TCGA-LUAD,2.0530645153858824,log2_fold_change,4.483716561018656e-27,0.9126637554585153,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,XK related X-linked,0,0.4781659388646288,1944,1.0
FAM124B,TCGA-LUAD,-1.930329998354451,log2_fold_change,5.082330315827487e-24,0.9006862133499688,0.011922,0.011922,available,,,0.0,no_support,3,1.0,available,family with sequence similarity 124 member B,1,0.4781520533374922,1945,1.0
CKMT1A,TCGA-LUAD,2.032903258186606,log2_fold_change,3.4543869454393924e-18,0.910106051154086,0.002378,0.002378,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,"creatine kinase, mitochondrial 1A",1,0.4781210127885215,1946,1.0
GALNTL1,TCGA-LUAD,-2.050465371071252,log2_fold_change,6.64170709683233e-31,0.9123518402994385,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.47808796007485965,1947,1.0
DRP2,TCGA-LUAD,2.036124702978443,log2_fold_change,2.847740466939919e-27,0.9108546475358702,0.00148,0.00148,available,,,0.0,no_support,3,1.0,available,dystrophin related protein 2,2,0.47808366188396756,1948,1.0
METTL7B,TCGA-LUAD,2.049521434918545,log2_fold_change,6.498805371512241e-31,0.9122270742358078,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.47805676855895196,1949,1.0
PDIA2,TCGA-LUAD,2.019622527562942,log2_fold_change,3.4782935587677853e-19,0.9084217092950717,0.0037,0.0037,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,protein disulfide isomerase family A member 2,1,0.47803042732376794,1950,1.0
C22orf15,TCGA-LUAD,-2.0476195721573136,log2_fold_change,2.389090387972183e-09,0.9119775421085464,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,chromosome 22 open reading frame 15,0,0.4779943855271366,1951,1.0
BHLHA15,TCGA-LUAD,2.047123521474413,log2_fold_change,2.1176390497231222e-26,0.9119151590767312,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,basic helix-loop-helix family member a15,1,0.4779787897691828,1952,1.0
C1orf182,TCGA-LUAD,2.0459413164390328,log2_fold_change,1.0461409158874488e-48,0.9117903930131004,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.4779475982532751,1953,1.0
MLF1IP,TCGA-LUAD,2.045569264439691,log2_fold_change,8.808157303965943e-37,0.9117280099812851,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.4779320024953213,1954,1.0
MEN1,TCGA-LUAD,0.7540696067138377,log2_fold_change,1.0447260894207284e-27,0.6189020586400499,0.292746,0.292746,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,menin 1,8,0.4779120146600125,1955,1.0
FRY,TCGA-LUAD,-1.8346429290768496,log2_fold_change,4.783847623205042e-56,0.888646288209607,0.022994,0.022994,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,FRY microtubule binding protein,0,0.47791007205240177,1956,1.0
PTGER4,TCGA-LUAD,-1.908783393121606,log2_fold_change,2.394295673207797e-63,0.8981908920773549,0.013217,0.013217,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,prostaglandin E receptor 4,2,0.47785197301933874,1957,1.0
GFOD1,TCGA-LUAD,-1.8441608425209812,log2_fold_change,1.9799353663066257e-35,0.8900187149095447,0.021358,0.021358,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,Gfo/Idh/MocA-like oxidoreductase domain containing 1,1,0.47784417872738616,1958,1.0
CXCL3,TCGA-LUAD,-1.9938723876912947,log2_fold_change,4.274106748500459e-12,0.9061135371179039,0.005254,0.005254,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,C-X-C motif chemokine ligand 3,2,0.47784188427947594,1959,1.0
DOK6,TCGA-LUAD,-1.788602780977457,log2_fold_change,1.7819494556331282e-30,0.8829070492825951,0.028385,0.028385,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,docking protein 6,1,0.4778230123206488,1960,1.0
LDB3,TCGA-LUAD,-2.038493858811913,log2_fold_change,9.712673080627588e-28,0.9112289457267623,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,LIM domain binding 3,0,0.47780723643169054,1961,1.0
FAM184A,TCGA-LUAD,-1.915437748889256,log2_fold_change,1.5807784998242964e-43,0.8990018714909545,0.012138,0.012138,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,family with sequence similarity 184 member A,0,0.4777849678727386,1962,1.0
C1orf115,TCGA-LUAD,-1.9014121178212944,log2_fold_change,1.1800107203895186e-45,0.8975046787273862,0.013526,0.013526,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,chromosome 1 open reading frame 115,0,0.4777576696818465,1963,1.0
MCM2,TCGA-LUAD,1.806192196807636,log2_fold_change,3.4922569383756584e-51,0.8847785402370555,0.02623,0.02623,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,minichromosome maintenance complex component 2,7,0.47775213505926384,1964,1.0
TMEM178,TCGA-LUAD,-2.036933704130328,log2_fold_change,5.709274841721426e-33,0.910979413599501,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.47774485339987527,1965,1.0
ABCB1,TCGA-LUAD,-1.7145008721408592,log2_fold_change,1.889321670309164e-13,0.8736119775421085,0.037357,0.037357,available,,,0.0,no_support,3,1.0,available,ATP binding cassette subfamily B member 1,4,0.47774224438552715,1966,1.0
ABCA10,TCGA-LUAD,-1.9245615698535472,log2_fold_change,1.7223673124459824e-20,0.9000623830318153,0.010879,0.010879,available,,,0.0,no_support,3,1.0,available,ATP binding cassette subfamily A member 10,1,0.47773534575795384,1967,1.0
PHLDB2,TCGA-LUAD,-1.894877768635839,log2_fold_change,4.370583965286666e-44,0.8964441671865253,0.014473,0.014473,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,pleckstrin homology like domain family B member 2,0,0.4777292917966313,1968,1.0
PMS2,TCGA-LUAD,0.7802434128681917,log2_fold_change,3.35761050302991e-26,0.632064878353088,0.278675,0.278675,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,"PMS1 homolog 2, mismatch repair system component",6,0.477684969588272,1969,1.0
GBA3,TCGA-LUAD,-2.0359851900608854,log2_fold_change,4.2613060594102324e-19,0.9106674984404242,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,glucosylceramidase beta 3 (gene/pseudogene),1,0.47766687461010604,1970,1.0
DUSP1,TCGA-LUAD,-1.9242947704459412,log2_fold_change,2.4016534020076038e-29,0.9,0.010632,0.010632,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,dual specificity phosphatase 1,2,0.477658,1971,1.0
CLDN11,TCGA-LUAD,-2.03589572815534,log2_fold_change,5.84270400064859e-34,0.9106051154086089,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,claudin 11,1,0.4776512788521522,1972,1.0
ANKS4B,TCGA-LUAD,2.0352597038012177,log2_fold_change,3.3498425365489433e-31,0.9104803493449781,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,ankyrin repeat and sterile alpha motif domain containing 4B,0,0.4776200873362445,1973,1.0
ANXA10,TCGA-LUAD,1.801609330261642,log2_fold_change,1.405643280813083e-29,0.8840923268870867,0.026339,0.026339,available,potential prognostic - unfavorable,unfavorable,0.5,available,2,0.5,available,annexin A10,0,0.4776078317217717,1974,1.0
C13orf38,TCGA-LUAD,2.0325250485436888,log2_fold_change,5.8519993305957415e-31,0.9100436681222708,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.4775109170305677,1975,1.0
ACVR1B,TCGA-LUAD,0.636440154681587,log2_fold_change,2.1561320477603798e-16,0.5485339987523393,0.361403,0.361403,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,activin A receptor type 1B,3,0.47748424968808484,1976,1.0
ADAM6,TCGA-LUAD,1.9513443475399035,log2_fold_change,8.076008605880339e-12,0.9021834061135371,0.0074,0.0074,available,,,0.0,no_support,3,1.0,available,ADAM metallopeptidase domain 6 (pseudogene),0,0.47739585152838426,1977,1.0
GYPC,TCGA-LUAD,-1.868601007075858,log2_fold_change,2.3482878029864525e-57,0.893512164691204,0.01605,0.01605,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,glycophorin C (Gerbich blood group),1,0.477390541172801,1978,1.0
