gene_id,cancer_cohort,effect_size,effect_size_label,adjusted_p_value,de_score,cancer_association_raw_score,cancer_association_score,cancer_association_availability,clinical_category,clinical_direction,clinical_score,clinical_availability,cross_cancer_cohort_count,cross_cancer_score,cross_cancer_availability,functional_description,pathway_count,final_score,rank,scoring_version
SCN5A,TCGA-BRCA,-2.688618253930176,log2_fold_change,9.077867924697168e-48,0.9587814696869554,0.362472,0.362472,available,,,0.0,no_support,3,1.0,available,sodium voltage-gated channel alpha subunit 5,2,0.5803133674217389,110,1.0
SH2D2A,TCGA-BRCA,1.2370358057861155,log2_fold_change,1.4372106334206856e-25,0.8105509823950009,0.009662,0.009662,available,potential prognostic - favorable,favorable,0.5,available,3,1.0,available,SH2 domain containing 2A,1,0.5800532455987502,111,1.0
MMP1,TCGA-BRCA,4.945920146651954,log2_fold_change,2.783759814144938e-71,0.9969957339421979,0.322881,0.322881,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,matrix metallopeptidase 1,6,0.5799691834855495,112,1.0
CENPW,TCGA-BRCA,1.023476302995408,log2_fold_change,3.758914853530058e-38,0.7521480502313285,0.067557,0.067557,available,potential prognostic - unfavorable,unfavorable,0.5,available,3,1.0,available,centromere protein W,1,0.5799262625578321,113,1.0
SLC37A1,TCGA-BRCA,1.2042555366310026,log2_fold_change,2.4615687429778787e-35,0.8023192933966232,0.016597,0.016597,available,potential prognostic - unfavorable,unfavorable,0.5,available,3,1.0,available,solute carrier family 37 member 1,1,0.5797290733491558,114,1.0
ULBP2,TCGA-BRCA,0.9204749012458224,log2_fold_change,5.665276110434236e-22,0.7191011235955056,0.099108,0.099108,available,potential prognostic - unfavorable,unfavorable,0.5,available,3,1.0,available,UL16 binding protein 2,1,0.5795522808988764,115,1.0
SCN2A,TCGA-BRCA,-3.2528677021861863,log2_fold_change,4.139536208818633e-44,0.9778285164934206,0.337087,0.337087,available,,,0.0,no_support,3,1.0,available,sodium voltage-gated channel alpha subunit 2,3,0.5787288791233551,116,1.0
ARID5A,TCGA-BRCA,-1.1701654112491795,log2_fold_change,6.5128772472925386e-21,0.7939073484347774,0.018904,0.018904,available,potential prognostic - favorable,favorable,0.5,available,3,1.0,available,AT-rich interaction domain 5A,0,0.5782028371086944,117,1.0
SHARPIN,TCGA-BRCA,0.8640699867261556,log2_fold_change,1.2216796813122998e-44,0.6967493841254582,0.112141,0.112141,available,potential prognostic - unfavorable,unfavorable,0.5,available,3,1.0,available,SHANK associated RH domain interactor,4,0.5772225960313646,118,1.0
POLD1,TCGA-BRCA,0.9497461665787076,log2_fold_change,1.1926862848129608e-25,0.7295559694766569,0.579151,0.579151,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,"DNA polymerase delta 1, catalytic subunit",18,0.5771767423691643,119,1.0
TCF7L2,TCGA-BRCA,-1.3594736378320462,log2_fold_change,3.536157727159221e-86,0.83530613471129,0.473325,0.473325,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,transcription factor 7 like 2,12,0.5771577836778226,120,1.0
SCN7A,TCGA-BRCA,-2.9405807561291573,log2_fold_change,6.123115217781392e-51,0.9691762302469507,0.336023,0.336023,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,sodium voltage-gated channel alpha subunit 7,2,0.5762998075617376,121,1.0
CEBPD,TCGA-BRCA,-0.8646020278590765,log2_fold_change,7.067189953059558e-18,0.6971098960523944,0.107378,0.107378,available,potential prognostic - favorable,favorable,0.5,available,3,1.0,available,CCAAT enhancer binding protein delta,3,0.5761219740130986,122,1.0
TTC28,TCGA-BRCA,-1.6722445721185384,log2_fold_change,2.1743471596146558e-110,0.8839151595265277,0.420272,0.420272,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,tetratricopeptide repeat domain 28,0,0.5760467898816319,123,1.0
PRDX1,TCGA-BRCA,0.8555545274992404,log2_fold_change,6.003854656767655e-50,0.693564862104188,0.110568,0.110568,available,potential prognostic - unfavorable,unfavorable,0.5,available,3,1.0,available,peroxiredoxin 1,5,0.576033215526047,124,1.0
TDRKH,TCGA-BRCA,0.9387589870300176,log2_fold_change,1.1680116865350687e-81,0.7262512768130746,0.076397,0.076397,available,potential prognostic - unfavorable,unfavorable,0.5,available,3,1.0,available,tudor and KH domain containing,1,0.5756620692032687,125,1.0
SLC19A1,TCGA-BRCA,1.0454184066593086,log2_fold_change,3.287950605402833e-31,0.758697350237337,0.04344,0.04344,available,potential prognostic - unfavorable,unfavorable,0.5,available,3,1.0,available,solute carrier family 19 member 1,1,0.5755343375593343,126,1.0
ZIC2,TCGA-BRCA,0.9030894792816136,log2_fold_change,6.621538828429246e-10,0.7135732740491498,0.087492,0.087492,available,potential prognostic - unfavorable,unfavorable,0.5,available,3,1.0,available,Zic family zinc finger 2,1,0.5752663185122875,127,1.0
BPI,TCGA-BRCA,-1.1886126301396154,log2_fold_change,3.3465196198120737e-13,0.7981734062368563,0.00148,0.00148,available,potential prognostic - favorable,favorable,0.5,available,3,1.0,available,bactericidal permeability increasing protein,3,0.5749133515592141,128,1.0
NFKBIE,TCGA-BRCA,1.0691836172016185,log2_fold_change,3.0910448547743075e-29,0.7665685273087784,0.032755,0.032755,available,potential prognostic - favorable,favorable,0.5,available,3,1.0,available,NFKB inhibitor epsilon,1,0.5748308818271946,129,1.0
SEC61G,TCGA-BRCA,0.8813051256217133,log2_fold_change,9.158198672618198e-52,0.7049209878026798,0.093915,0.093915,available,potential prognostic - unfavorable,unfavorable,0.5,available,3,1.0,available,SEC61 translocon subunit gamma,3,0.5747089969506699,130,1.0
CCDC24,TCGA-BRCA,1.1663796470437715,log2_fold_change,1.0360291740411307e-20,0.7929459832962807,0.0037,0.0037,available,potential prognostic - favorable,favorable,0.5,available,3,1.0,available,coiled-coil domain containing 24,0,0.5741614958240702,131,1.0
FGFR2,TCGA-BRCA,-0.81172441267252,log2_fold_change,1.8869837562454025e-08,0.674758156582347,0.620101,0.620101,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,fibroblast growth factor receptor 2,17,0.5737147891455867,132,1.0
SIM2,TCGA-BRCA,1.084991666266852,log2_fold_change,5.622902607676591e-36,0.7704139878627652,0.021425,0.021425,available,potential prognostic - unfavorable,unfavorable,0.5,available,3,1.0,available,SIM bHLH transcription factor 2,0,0.5729597469656913,133,1.0
GABRD,TCGA-BRCA,3.24912377536823,log2_fold_change,2.4540088134210727e-64,0.9777684311722646,0.312335,0.312335,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,gamma-aminobutyric acid type A receptor subunit delta,0,0.5725258577930661,134,1.0
SCN9A,TCGA-BRCA,-2.506752063842377,log2_fold_change,1.0187853424675304e-43,0.9510304632578261,0.338164,0.338164,available,,,0.0,no_support,3,1.0,available,sodium voltage-gated channel alpha subunit 9,3,0.5722986158144565,135,1.0
SHMT2,TCGA-BRCA,0.8182047889779138,log2_fold_change,6.905467565942408e-37,0.6770413987862766,0.108156,0.108156,available,potential prognostic - unfavorable,unfavorable,0.5,available,3,1.0,available,serine hydroxymethyltransferase 2,3,0.5712993496965691,136,1.0
SLC14A2,TCGA-BRCA,-2.749153795838732,log2_fold_change,4.113942714402874e-26,0.9614252238178214,0.321932,0.321932,available,,,0.0,no_support,3,1.0,available,solute carrier family 14 member 2,1,0.5708393059544553,137,1.0
ABHD12,TCGA-BRCA,0.9677546914231794,log2_fold_change,5.035738751525738e-60,0.7361052694826654,0.045951,0.045951,available,potential prognostic - unfavorable,unfavorable,0.5,available,3,1.0,available,"abhydrolase domain containing 12, lysophospholipase",1,0.5705140673706663,138,1.0
ABCB1,TCGA-BRCA,-2.674878701082698,log2_fold_change,3.5359494557842463e-66,0.958120531154239,0.323148,0.323148,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,ATP binding cassette subfamily B member 1,4,0.5703171327885598,139,1.0
TERT,TCGA-BRCA,1.2368625925570536,log2_fold_change,6.923980572567879e-35,0.8104908970738448,0.470386,0.470386,available,,,0.0,no_support,3,1.0,available,telomerase reverse transcriptase,3,0.5702192242684612,140,1.0
SCN11A,TCGA-BRCA,-2.3888524628572343,log2_fold_change,3.5939071678559247e-56,0.9445412485729736,0.336023,0.336023,available,,,0.0,no_support,3,1.0,available,sodium voltage-gated channel alpha subunit 11,2,0.5701410621432434,141,1.0
STRBP,TCGA-BRCA,1.1003085736218363,log2_fold_change,8.832677182370768e-40,0.7749804722706243,0.00553,0.00553,available,potential prognostic - unfavorable,unfavorable,0.5,available,3,1.0,available,spermatid perinuclear RNA binding protein,0,0.5701276180676561,142,1.0
CYBRD1,TCGA-BRCA,-1.6760876809160532,log2_fold_change,1.4955045569936124e-56,0.8845160127380881,0.39544,0.39544,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,cytochrome b reductase 1,1,0.5699890031845221,143,1.0
ANGPT1,TCGA-BRCA,-3.015230894464967,log2_fold_change,2.5772529117438684e-45,0.9713993871297242,0.307671,0.307671,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,angiopoietin 1,2,0.569767596782431,144,1.0
MMP9,TCGA-BRCA,2.7834403516768216,log2_fold_change,1.5026608966638843e-26,0.9631676981313465,0.311371,0.311371,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,matrix metallopeptidase 9,10,0.5686346745328366,145,1.0
KLRK1,TCGA-BRCA,-0.8312073925698469,log2_fold_change,1.2448455035825225e-13,0.683470528149973,0.090088,0.090088,available,potential prognostic - favorable,favorable,0.5,available,3,1.0,available,killer cell lectin like receptor K1,3,0.5683896320374933,146,1.0
SLC16A2,TCGA-BRCA,-1.0265364047082155,log2_fold_change,1.2490675350903556e-37,0.7530493300486691,0.019113,0.019113,available,potential prognostic - unfavorable,unfavorable,0.5,available,3,1.0,available,solute carrier family 16 member 2,1,0.5680405825121673,147,1.0
ERBB4,TCGA-BRCA,-0.8414769586911675,log2_fold_change,2.7179136584084654e-07,0.687856756594364,0.583889,0.583889,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,erb-b2 receptor tyrosine kinase 4,20,0.567936439148591,148,1.0
CCDC28B,TCGA-BRCA,1.0677952078235693,log2_fold_change,1.2772567191550856e-22,0.7661479300606862,0.00518,0.00518,available,potential prognostic - favorable,favorable,0.5,available,3,1.0,available,coiled-coil domain containing 28B,0,0.5678319825151715,149,1.0
KLF4,TCGA-BRCA,-2.597533118233139,log2_fold_change,5.3630179192567064e-46,0.9548759238118127,0.315841,0.315841,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,KLF transcription factor 4,5,0.5676792309529533,150,1.0
HBB,TCGA-BRCA,-4.390967050488572,log2_fold_change,2.5236912232552e-39,0.9945322357748002,0.275265,0.275265,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,hemoglobin subunit beta,10,0.5674493089437,151,1.0
PSMD14,TCGA-BRCA,0.7335108741543941,log2_fold_change,1.438539381858102e-53,0.6325782611308057,0.13686,0.13686,available,potential prognostic - unfavorable,unfavorable,0.5,available,3,1.0,available,"proteasome 26S subunit, non-ATPase 14",70,0.5673595652827015,152,1.0
LAPTM4B,TCGA-BRCA,0.776364542852118,log2_fold_change,9.440563753653673e-23,0.6563119629874422,0.110724,0.110724,available,potential prognostic - unfavorable,unfavorable,0.5,available,3,1.0,available,lysosomal protein transmembrane 4 beta,0,0.5667589907468605,153,1.0
KRTCAP3,TCGA-BRCA,1.0642617001711194,log2_fold_change,1.046809331648624e-07,0.7653668208856577,0.00148,0.00148,available,potential prognostic - favorable,favorable,0.5,available,3,1.0,available,keratinocyte associated protein 3,0,0.5667117052214145,154,1.0
BARD1,TCGA-BRCA,0.6929101688816388,log2_fold_change,2.5927080051634203e-10,0.6104668629453824,0.655555,0.655555,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,BRCA1 associated RING domain 1,21,0.5665054657363456,155,1.0
TAGLN2,TCGA-BRCA,0.7977351716803422,log2_fold_change,4.8348724221182555e-34,0.6674878327224659,0.09853,0.09853,available,potential prognostic - unfavorable,unfavorable,0.5,available,3,1.0,available,transgelin 2,1,0.5665044581806165,156,1.0
TUBB2A,TCGA-BRCA,-0.7724768099601782,log2_fold_change,9.77507619666867e-19,0.6540888061046686,0.611851,0.611851,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,tubulin beta 2A class IIa,32,0.5664849515261672,157,1.0
CCND1,TCGA-BRCA,0.6789264613219466,log2_fold_change,1.7205315194023982e-14,0.6021150033046927,0.663722,0.663722,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,cyclin D1,18,0.5664592508261732,158,1.0
TUBA1B,TCGA-BRCA,0.7517657215052225,log2_fold_change,1.585276205235874e-36,0.6432734482965812,0.621821,0.621821,available,potential prognostic - unfavorable,unfavorable,0.5,available,2,0.5,available,tubulin alpha 1b,32,0.5662736120741453,159,1.0
SSTR1,TCGA-BRCA,-3.109939400917973,log2_fold_change,1.3372223286191191e-94,0.9742233972240582,0.290025,0.290025,available,,,0.0,no_support,3,1.0,available,somatostatin receptor 1,2,0.5660620993060146,160,1.0
NR3C1,TCGA-BRCA,-1.8710808968638557,log2_fold_change,4.102276299553789e-69,0.9062668989965751,0.35732,0.35732,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,nuclear receptor subfamily 3 group C member 1,8,0.5658967247491438,161,1.0
SPIB,TCGA-BRCA,0.9655165059412432,log2_fold_change,7.506607227966878e-09,0.735504416271105,0.028038,0.028038,available,potential prognostic - favorable,favorable,0.5,available,3,1.0,available,Spi-B transcription factor,0,0.5658856040677762,162,1.0
FBXO41,TCGA-BRCA,1.0366460666250823,log2_fold_change,6.218490666172975e-20,0.7558733401430031,0.0074,0.0074,available,potential prognostic - unfavorable,unfavorable,0.5,available,3,1.0,available,F-box protein 41,2,0.5658183350357507,163,1.0
CNR1,TCGA-BRCA,-2.551745231812439,log2_fold_change,7.468058407444259e-51,0.9530132788559755,0.309945,0.309945,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,cannabinoid receptor 1,2,0.5657395697139939,164,1.0
CDH1,TCGA-BRCA,0.889916630683361,log2_fold_change,0.0030347760420604,0.70810550982395,0.553889,0.553889,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,cadherin 1,19,0.5654986274559874,165,1.0
IGF1,TCGA-BRCA,-2.890737622543141,log2_fold_change,1.4753911970603818e-59,0.9673135852911133,0.291549,0.291549,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,insulin like growth factor 1,6,0.5647156463227783,166,1.0
HBA1,TCGA-BRCA,-4.860663483343729,log2_fold_change,1.9702204320973744e-31,0.9965751366941056,0.261361,0.261361,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,hemoglobin subunit alpha 1,6,0.5644840341735264,167,1.0
STOX1,TCGA-BRCA,-1.0310133657982696,log2_fold_change,1.887635441596631e-23,0.754190951150634,0.0037,0.0037,available,potential prognostic - favorable,favorable,0.5,available,3,1.0,available,storkhead box 1,0,0.5644727377876585,168,1.0
APOO,TCGA-BRCA,0.9865002862671712,log2_fold_change,1.284017200016179e-62,0.7417532896713332,0.015582,0.015582,available,potential prognostic - unfavorable,unfavorable,0.5,available,3,1.0,available,apolipoprotein O,1,0.5643338224178334,169,1.0
CACNA2D1,TCGA-BRCA,-2.702026332581684,log2_fold_change,5.826484199160546e-37,0.9593823228985159,0.297887,0.297887,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,calcium voltage-gated channel auxiliary subunit alpha2delta 1,2,0.564317330724629,170,1.0
PMM2,TCGA-BRCA,0.9693177125813648,log2_fold_change,9.406400425056516e-68,0.7367662080153818,0.019845,0.019845,available,potential prognostic - unfavorable,unfavorable,0.5,available,3,1.0,available,phosphomannomutase 2,2,0.5641528020038454,171,1.0
SMS,TCGA-BRCA,0.9375860832573668,log2_fold_change,2.2950431890841424e-60,0.7256504236015141,0.030562,0.030562,available,potential prognostic - unfavorable,unfavorable,0.5,available,3,1.0,available,spermine synthase,1,0.5640531059003785,172,1.0
CD40LG,TCGA-BRCA,-0.7808085960114504,log2_fold_change,2.3395495934828093e-11,0.6591960584029322,0.096415,0.096415,available,potential prognostic - favorable,favorable,0.5,available,3,1.0,available,CD40 ligand,4,0.5639027646007331,173,1.0
FLT4,TCGA-BRCA,-1.3234986502262966,log2_fold_change,8.644653981601203e-46,0.8285164934206574,0.425939,0.425939,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,fms related receptor tyrosine kinase 4,3,0.5636138733551643,174,1.0
ABCG2,TCGA-BRCA,-2.0053003550352644,log2_fold_change,1.8605535292174145e-56,0.9179234513008472,0.336081,0.336081,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,ATP binding cassette subfamily G member 2 (JR blood group),9,0.5635011128252119,175,1.0
ATOX1,TCGA-BRCA,0.7710803643109614,log2_fold_change,7.165137561367846e-38,0.6531274409661719,0.100524,0.100524,available,potential prognostic - unfavorable,unfavorable,0.5,available,3,1.0,available,antioxidant 1 copper chaperone,2,0.5634128602415429,176,1.0
HBA2,TCGA-BRCA,-3.8360744246669567,log2_fold_change,7.327975541810515e-34,0.9894249834765367,0.262289,0.262289,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,hemoglobin subunit alpha 2,6,0.5629284958691342,177,1.0
STIP1,TCGA-BRCA,0.8531927481648562,log2_fold_change,3.0700614676551853e-59,0.6926635822868473,0.049491,0.049491,available,potential prognostic - unfavorable,unfavorable,0.5,available,3,1.0,available,stress induced phosphoprotein 1,2,0.5605386455717118,178,1.0
AKR1E2,TCGA-BRCA,-0.9869649106814444,log2_fold_change,1.1991732085305676e-32,0.7419936309559575,0.0,0.0,no_support,potential prognostic - unfavorable,unfavorable,0.5,available,3,1.0,available,aldo-keto reductase family 1 member E2,1,0.5604984077389894,179,1.0
